attempt,candidate_id,reason
327,cand_2c561f67242b,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_SPARE;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_SPARE;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_CA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_CLK;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_DATA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_GROUND;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_POWER;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_SPARE
328,cand_0f79f05fb561,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_SPARE;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_SPARE;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_SPARE
329,cand_6e70d63534e4,tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH5_SPARE;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH3_SPARE
337,cand_66bc302ec67f,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH3_SPARE;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_SPARE;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_SPARE
338,cand_526be9e430b3,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_SPARE;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_SPARE
339,cand_b23d06d3ef8b,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH1_SPARE;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH4_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH3_SPARE
347,cand_dfe53fb60010,tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH5_SPARE;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_CA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_CLK;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_DATA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_GROUND;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_POWER;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH1_SPARE
348,cand_99d82c2d8aa8,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH3_SPARE;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_SPARE;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_SPARE
349,cand_134a3e331fce,tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_CA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_CLK;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_DATA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_GROUND;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_POWER;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH2_SPARE
357,cand_5dd14fa11560,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_SPARE;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_SPARE;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH5_SPARE
358,cand_4e783562e336,tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_SPARE
359,cand_3d0173e7fa35,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_SPARE
367,cand_dc4ffc82fbf3,tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH4_SPARE;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH2_SPARE
368,cand_6711d9476b58,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_SPARE;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_SPARE;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH1_SPARE
369,cand_56b5367f45c8,tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_SPARE;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_CA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_CLK;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_DATA;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_GROUND;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_POWER;tsv_keepout:top.logic_die_link_arbiter:TSV_CH2_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_SPARE
377,cand_aca7b7e5aadd,tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH1_SPARE;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_CA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_CLK;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_DATA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_GROUND;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_POWER;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_SPARE
378,cand_c44ca9c53f68,tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_SPARE;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH5_SPARE;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH0_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_SPARE
379,cand_8ee83e8d53af,tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_SPARE
387,cand_c93913ddfcdf,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH2_SPARE;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH4_SPARE;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH1_SPARE
388,cand_a820c691e2bf,tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH0_SPARE;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_CA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_CLK;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_DATA;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_GROUND;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_POWER;tsv_keepout:top.logic_die_dual_link_arbiter:TSV_CH1_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH5_SPARE
389,cand_63a63f1a7def,tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH2_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH0_SPARE
397,cand_3fca40cf66da,tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_CLK;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_DATA;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_GROUND;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_POWER;tsv_keepout:top.bank_local_fp16_reduction:TSV_CH4_SPARE;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_CA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_CLK;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_DATA;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_GROUND;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_POWER;tsv_keepout:top.bank_local_reduction_buffer:TSV_CH0_SPARE;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_CA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_CLK;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_DATA;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_GROUND;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_POWER;tsv_keepout:top.logic_die_64ch_reduction_top:TSV_CH2_SPARE
398,cand_9b20a35c399f,tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_CLK;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_DATA;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_GROUND;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_POWER;tsv_keepout:top.hierarchical_reduction_path:TSV_CH2_SPARE;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_CLK;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_DATA;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_GROUND;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_POWER;tsv_keepout:top.shared_fp16_pipeline_fabric:TSV_CH1_SPARE;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_CA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_CLK;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_DATA;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_GROUND;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_POWER;tsv_keepout:top.shared_fp16_reduction_cluster:TSV_CH4_SPARE
